Latitude,Longitude,Occurrence Status
-36.04846,148.912707,1
-35.617519,143.692616,0
-38.391937,143.344986,1
-38.667351,143.578882,1
-33.806004,146.322583,0
-32.512331,147.376709,0
-37.057351,147.126434,0
-33.502488,149.207152,0
-37.6688,144.899,1
-34.8918,149.687,1
-35.180506,149.729412,1
-34.200081,148.901358,0
-37.147833,140.932631,0
-37.7484,143.784,1
-38.413912,145.953449,0
-33.750084,146.672277,0
-35.27795,149.170456,1
-34.799377,144.445931,0
-33.842414,145.78452,0
-37.8153,147.432,1
-37.325058,144.524456,1
-38.6665,146.182,1
-37.967987,144.11187,1
-37.800627,145.714914,0
-34.5409,150.276,1
-37.644756,145.471657,0
-31.945083,147.509648,0
-32.7769,147.490018,0
-33.396422,150.713016,0
-33.081545,147.115103,0
-38.1836,145.946,1
-36.064712,144.387305,0
-34.476763,145.638439,0
-36.662445,146.86908,1
-37.278069,140.508009,0
-32.347205,149.53105,1
-33.394273,145.948363,0
-33.9121,149.359,1
-37.308412,143.739742,0
-36.748138,148.327402,0
-38.547787,145.459163,1
-37.596863,144.236696,1
-36.749503,149.69949,1
-33.2802,148.746,1
-34.034135,151.165704,1
-33.5502,150.242,1
-36.6459,145.853,1
-37.643,143.963,1
-35.27845,149.110061,1
-35.593121,142.346325,0
-37.807245,145.263564,1
-37.400645,145.573123,0
-35.0555,149.024,1
-33.529476,146.482679,0
-36.7392,143.407,1
-36.308751,148.748134,0
-37.111315,141.771884,0
-33.785484,150.978769,1
-37.784703,145.015612,1
-36.882385,142.566301,0
-37.086579,143.470614,1
-34.749187,143.897408,0
-33.669184,148.897498,1
-37.863007,148.035502,1
-37.568351,147.246807,0
-37.9328,146.449,1
-36.9791,146.185,1
-36.909062,149.76259,0
-33.384308,148.011317,1
-35.967758,146.351822,0
-35.666688,150.292357,1
-34.756046,149.555774,1
-34.648906,149.183133,1
-38.0418,144.173,1
-38.037095,140.838648,1
-37.493652,144.583439,1
-34.045202,151.084274,1
-32.1454,148.71,1
-34.586,150.081,1
-33.127318,146.195191,0
-33.488687,149.980088,0
-34.9918,149.126,1
-32.630934,147.044306,0
-35.943985,146.964894,1
-33.4732,150.172,1
-37.33036,142.385171,0
-34.948153,143.747392,0
-33.608978,150.887119,1
-36.473642,141.809782,0
-34.3122,148.288,1
-30.965717,149.017591,1
-37.794029,145.782593,1
-34.657364,150.832605,1
-36.543104,147.198526,0
-37.507645,141.401573,0
-36.8567,143.689,1
-35.3846,150.358,1
-37.01808,142.312964,0
-38.674381,146.693004,1
-34.4922,150.76,1
-33.785217,150.983883,1
-38.23388,143.139092,1
-31.506287,148.559216,0
-37.05,146.078,1
-34.56314,147.784391,0
-38.711937,143.745974,1
-36.0822,145.69,1
-35.572682,145.385433,0
-33.749898,150.953516,1
-38.3179,142.338,1
-33.051046,149.676073,0
-34.042,151.158,1
-38.393696,143.856171,1
-33.321655,149.198071,1
-36.082752,150.129574,1
-37.668,140.761,1
-38.140747,145.272243,1
-35.971462,145.452085,0
-34.75932,147.507454,0
-37.175235,140.545095,0
-35.87686,148.90844,0
-38.391724,143.34929,1
-32.690946,147.912784,0
-35.2599,149.282,1
-37.037263,148.330235,0
-36.066244,145.802635,0
-34.429462,145.454702,0
-36.5988,146.69,1
-34.983389,150.626748,0
-36.993661,142.426331,0
-35.950619,145.713537,1
-35.2288,149.696,1
-33.7173,150.951,1
-37.773437,145.223613,1
-37.594931,140.960285,0
-36.074507,143.802917,1
-33.669273,148.897392,1
-37.571413,143.99392,1
-35.3166,149.159,1
-38.256012,144.171383,1
-30.9476,149.061,1
-38.470339,145.004356,1
-37.828998,144.817526,1
-34.331837,147.374218,0
-37.063041,146.972999,0
-33.843279,147.484073,0
-35.169311,149.152622,1
-33.103229,146.31824,0
-37.358321,144.644177,1
-37.880744,147.890974,0
-36.4195,148.404,1
-36.641409,141.340423,0
-36.200305,148.032674,0
-37.732077,144.057824,1
-37.228588,141.103818,0
-35.111384,149.095346,1
-37.646886,145.24738,1
-35.853,148.198165,0
-33.8775,150.998,1
-36.960914,144.164784,0
-33.700922,150.483466,1
-38.116725,146.175055,0
-31.370636,148.678002,1
-39.044876,146.34959,0
-34.125137,150.749283,1
-34.532072,150.218037,1
-33.575679,147.33589,0
-35.665872,149.069129,0
-37.253815,145.456726,1
-37.029744,146.389624,0
-37.803148,145.179505,1
-36.4631,146.224,1
-38.108151,145.331134,0
-36.4496,148.329,1
-34.4993,150.481,1
-36.230639,150.094178,1
-37.498021,144.60204,0
-38.060873,145.483283,1
-37.0842,144.029,1
-35.680598,145.530024,0
-34.534135,144.188077,1
-34.654619,150.312731,1
-37.02663,142.709256,1
-38.4973,145.784,1
-34.7417,146.584,1
-35.26777,147.100957,1
-38.388275,143.622302,1
-33.413301,150.076035,1
-34.902139,145.735977,0
-34.365852,148.092522,0
-35.0347,149.377,1
-34.7784,150.688,1
-34.014014,150.835996,1
-36.7807,144.401,1
-36.643307,147.85149,0
-35.617439,147.756291,0
-36.537171,146.368329,0
-37.876302,143.489072,1
-36.6967,149.976,1
-37.7909,145.596,1
-35.652242,147.418862,0
-35.850597,142.089523,0
-38.6814,146.48,1
-37.418498,149.373814,0
-36.846052,149.930148,1
-35.122097,149.348371,1
-32.349594,148.051636,0
-36.127609,146.590505,1
-34.968035,149.363045,0
-37.951414,146.949031,0
-36.598576,141.56068,0
-37.390377,149.629953,0
-33.8011,150.932,1
-33.9022,150.905,1
-33.483068,145.84205,0
-36.330501,144.015156,0
-35.2317,149.721,1
-37.126678,142.515537,1
-36.815995,141.009376,1
-37.343866,144.178125,1
-33.691047,150.667468,1
-32.861764,147.913422,0
-35.260001,150.496674,1
-36.7018,149.972,1
-34.212241,148.500521,0
-37.454204,149.04941,0
-35.43852,143.658404,1
-34.477807,145.717197,0
-36.905746,147.990218,0
-32.165668,148.823532,0
-34.4464,150.843,1
-36.9006,144.327,1
-37.694,144.011,1
-37.0824,144.335,1
-33.168778,148.027261,0
-37.203059,143.999116,1
-37.328646,149.042822,0
-34.4421,150.839,1
-36.226856,144.949038,0
-37.597706,144.233173,1
-34.630446,145.942761,0
-32.381255,149.883613,0
-35.835052,149.981773,1
-36.201151,142.674476,0
-33.295165,147.754781,0
-33.321354,149.407318,1
-36.724483,146.363668,0
-33.134504,149.82579,0
-36.123692,147.099467,1
-34.697727,150.851537,1
-34.946596,146.104904,0
-33.699614,150.384699,1
-38.173523,146.246694,1
-36.4136,148.607,1
-37.149995,148.522053,0
-33.345228,149.042609,1
-37.535492,144.200232,1
-36.787097,145.145814,1
-36.049346,148.184564,0
-35.648292,144.950249,0
-35.777961,148.001044,1
-33.384799,148.984585,0
-35.666355,145.585137,0
-37.729611,144.052603,1
-38.002143,143.343448,0
-35.835065,148.29696,0
-38.004029,145.419884,1
-37.345345,144.009119,0
-37.966,146.943,1
-34.251179,144.723774,0
-34.278118,146.080395,1
-33.799124,148.758258,1
-36.844593,145.502768,1
-36.904494,147.598589,0
-37.6,144.5,1
-33.240045,149.477014,0
-32.638362,147.892072,0
-36.092497,148.814115,0
-35.145369,150.591448,1
-37.677387,141.835085,1
-36.101717,144.819631,1
-35.534,144.965,1
-37.835315,142.171908,0
-35.320762,144.844528,0
-34.359963,143.764288,0
-34.297327,148.299552,1
-32.234982,148.652903,1
-33.706544,150.37851,1
-37.781318,145.348912,1
-37.734424,147.671936,1
-38.017406,145.959238,1
-33.625124,145.157617,0
-33.389481,149.534807,1
-32.410787,148.34489,0
-37.450958,144.600041,1
-34.6732,150.809,1
-31.768934,148.259562,0
-35.209681,145.268027,0
-38.303806,145.826635,1
-33.9476,151.124,1
-35.682712,150.233524,1
-36.1765,146.942,1
-36.719692,149.862517,1
-37.9262,147.704,1
-35.3192,150.464,1
-37.962238,144.13498,1
-37.169011,147.830411,0
-34.8899,150.615,1
-35.477364,144.263953,0
-34.090937,144.156333,0
-35.80059,142.160822,0
-38.209351,146.844554,1
-35.990915,144.290809,0
-35.832656,144.949431,1
-37.0193,146.066,1
-37.065694,142.793149,1
-37.555403,143.903925,1
-36.493162,150.020376,1
-34.504209,150.88264,1
-34.210942,149.289364,0
-36.239021,143.223871,0
-36.420374,148.281683,0
-35.2893,149.068,1
-37.838795,143.553387,0
-37.134859,148.760161,0
-35.193759,146.401198,0
-37.643411,145.295962,1
-36.003161,143.875091,0
-32.61265,149.831118,0
-36.26307,144.893296,0
-33.88272,151.07649,1
-38.498,145.647,1
-37.607373,145.148733,1
-37.4813,149.569,1
-37.0432,148.943,1
-37.609236,143.94014,1
-38.182685,144.360126,1
-35.02605,146.693787,0
-36.600128,149.84252,1
-32.725284,149.991332,1
-37.799802,145.34112,0
-35.149851,149.15957,1
-38.376721,144.920281,0
-37.276734,145.229778,1
-33.5183,150.831,1
-35.982635,143.946003,0
-37.281619,148.544385,0
-35.30827,147.353992,0
-37.765,145.344,1
-33.497554,147.052064,0
-36.551792,145.027904,1
-36.934629,146.309342,0
-36.6804,149.849,1
-38.3512,147.195,1
-36.831848,146.382316,0
-34.247007,146.725816,0
-35.346096,142.627532,0
-36.282829,147.535337,0
-35.543705,150.363679,1
-37.469362,148.33575,0
-33.666825,149.740933,0
-37.965615,145.254075,1
-34.446133,150.452087,1
-38.042534,147.387056,0
-36.312856,150.075307,1
-36.055357,146.980762,1
-37.723994,142.122116,0
-31.663602,147.936172,0
-33.349437,148.606886,0
-33.686824,145.836846,0
-37.297073,144.642432,1
-34.528288,148.815922,0
-37.696656,145.38936,0
-37.806794,142.902798,0
-32.7598,148.979,1
-35.688306,149.080637,1
-35.821423,144.078602,1
-33.081998,146.921766,0
-38.7444,146.1,1
-37.313162,144.591947,1
-34.721913,150.822204,1
-38.3449,145.924,1
-36.29688,140.612065,0
-35.03405,145.921937,0
-38.0784,145.126,1
-38.690196,146.309906,1
-32.559444,148.957962,1
-33.750712,150.648811,1
-38.477799,142.969059,1
-34.458733,150.44216,0
-37.85576,143.140689,0
-36.622931,147.51656,0
-34.644421,149.956994,0
-38.071608,142.804848,1
-34.076173,151.040147,1
-35.158462,144.226687,0
-33.730002,150.416686,1
-37.789536,145.007554,1
-36.305908,146.847741,1
-35.513719,143.58656,0
-33.70233,150.927663,1
-34.897267,145.630453,0
-33.930329,151.095249,1
-35.217583,147.223691,1
-33.4556,149.004,1
-36.037984,146.987894,1
-36.144735,140.757085,0
-32.522438,149.432588,0
-37,141.2,1
-36.142329,143.445177,0
-34.193946,149.737184,1
-35.851658,143.677755,0
-37.05355,147.483888,0
-38.017756,143.45486,1
-37.570845,144.221976,1
-37.3669,145.542,1
-34.703402,149.616304,1
-37.576361,144.264396,0
-37.350164,144.634269,1
-34.038919,150.676457,1
-34.393288,150.866868,1
-36.841941,148.97391,0
-36.316416,147.716407,0
-37.467124,143.633487,0
-36.230406,149.66364,0
-37.392279,145.15813,0
-35.888912,149.247532,0
-34.7635,149.728,1
-37.110483,146.549226,0
-37.863612,144.993014,1
-36.7595,146.093,1
-37.452166,141.527351,0
-36.898334,146.581243,0
-36.978686,149.564384,0
-34.491418,149.992481,1
-33.549792,149.033183,0
-34.199187,145.717813,0
-36.6645,146.698,1
-33.686279,150.263662,1
-36.8911,145.185,1
-36.056722,142.44899,0
-35.0004,149.723,1
-32.640089,149.563303,0
-37.876673,141.053461,0
-35.2316,149.157,1
-35.820995,146.439082,0
-37.722746,145.467278,0
-36.037811,146.977798,1
-39.060582,146.354344,0
-33.76522,150.972321,1
-37.604042,145.297548,1
-33.122656,147.241495,0
-37.274963,144.226008,1
-36.441189,148.442983,1
-36.948021,140.635152,0
-36.048685,142.551302,0
-37.342908,142.173189,0
-34.760704,143.525745,0
-37.2549,145.804,1
-35.851289,147.623929,0
-33.6472,150.045,1
-35.5927,144.099,1
-33.7712,150.64,1
-35.2805,148.976,1
-34.500454,144.0936,1
-34.407847,150.877959,1
-38.082184,145.80654,1
-31.559792,148.245636,0
-34.886866,144.224673,0
-35.2197,149.619,1
-37.3147,145.469,1
-37.782567,143.929928,1
-36.307935,147.956512,0
-38.737457,143.42173,1
-34.302486,150.937167,1
-37.9307,145.302,1
-38.6775,146.24,1
-35.093877,146.455059,0
-38.030349,143.559196,0
-32.705858,147.791866,0
-37.344822,144.186909,1
-33.7077,150.301,1
-37.4891,144.576,1
-38.291149,144.231556,1
-38.717896,143.508706,1
-33.2504,148.936,1
-36.520575,145.375654,0
-38.400116,145.018456,1
-34.103866,148.727794,0
-35.209044,149.117198,1
-36.776845,144.50511,1
-37.82934,144.842908,0
-33.742611,146.938754,0
-35.076677,148.673322,1
-35.377026,148.871736,0
-36.907756,144.1752,0
-36.396321,142.374121,0
-36.561132,143.177022,0
-32.6161,149.584,1
-37.792,145.762,1
-35.741634,142.883112,0
-33.8092,150.655,1
-35.256429,146.390433,0
-36.902284,143.432069,0
-34.530308,148.162201,1
-33.123599,145.748296,0
-36.193174,147.246949,0
-37.1338,143.965,1
-35.696122,150.056785,0
-33.3965,150.225,1
-38.2911,146.361,1
-32.820621,150.058948,0
-37.9693,144.596,1
-34.298705,147.759093,0
-35.2132,149.62,1
-35.349404,149.026719,1
-38.009,145.134,1
-34.179944,145.367905,0
-35.261567,149.284853,1
-38.1859,144.45,1
-35.278379,147.371755,0
-37.3195,144.987,1
-33.187986,148.511961,1
-32.03251,147.35909,0
-37.170489,149.396874,0
-35.033602,150.66768,1
-36.7527,149.943,1
-36.499945,149.307772,1
-34.295412,149.17479,0
-33.295461,148.965589,1
-36.058441,146.976855,1
-35.148655,145.99189,0
-34.63006,150.040703,0
-37.795312,145.972337,0
-33.115889,150.188448,0
-37.951648,143.218355,1
-37.901416,143.519115,1
-38.4065,144.842,1
-37.1945,142.544,1
-33.174356,147.339786,0
-34.9116,149.096,1
-35.18628,147.586086,0
-32.948833,146.630562,0
-33.661633,150.648763,0
-36.045677,150.099443,1
-36.195753,146.613489,1
-32.738388,147.867537,0
-37.8,148.2,1
-34.5077,149.369,1
-32.27668,148.534874,1
-38.6673,145.617,1
-37.402188,140.759593,0
-35.090057,147.35629,1
-34.9257,149.957,1
-36.134672,146.226992,0
-38.557805,145.495835,1
-37.086073,144.257558,1
-33.3395,149.09,1
-37.85299,145.590033,1
-37.589282,144.70252,1
-34.550733,150.869426,0
-36.7218,147.147,1
-37.6479,142.303,1
-33.906711,150.722595,0
-37.2448,143.785,1
-34.680223,147.589739,0
-35.94523,145.67139,0
-32.910067,149.998863,0
-33.664335,147.104283,0
-35.457395,149.117766,1
-38.1116,145.292,1
-37.891543,143.363366,1
-35.699732,142.795629,1
-38.596851,143.103492,0
-32.494188,148.757554,0
-38.437811,142.930246,0
-33.755271,146.499236,0
-37.33283,146.643746,0
-37.648005,145.378963,1
-36.4155,146.476,1
-35.939505,150.140876,0
-35.167984,148.001155,0
-33.982278,150.064678,0
-37.2844,142.988,1
-35.389302,149.343797,1
-35.1,144,1
-36.4714,146.018,1
-35.002915,145.777791,1
-33.605784,150.74722,1
-34.643843,150.773838,1
-34.374815,145.724315,0
-35.2543,149.131,1
-35.977468,144.669552,0
-37.722581,145.740612,1
-37.669299,149.32886,0
-33.74939,150.863423,1
-37.344217,144.155758,1
-34.874427,146.963546,0
-34.376438,150.885409,1
-32.571696,147.924842,0
-36.879473,143.868976,0
-33.454529,149.333182,1
-35.925904,143.46085,0
-37.2474,149.353,1
-36.410049,144.599351,0
-37.7313,145.533,1
-35.433909,150.326206,1
-37.9002,144.613,1
-38.266761,147.297413,0
-33.9372,150.894,1
-33.685695,145.433697,0
-38.458228,143.082482,1
-37.1131,146.276,1
-36.407593,148.309281,1
-36.759,147.2,1
-35.591416,149.224631,0
-35.7439,146.034,1
-35.150658,148.991541,0
-37.124556,146.941492,0
-38.232923,141.666265,0
-33.635757,149.700937,0
-37.892377,145.007611,0
-36.3179,145.044,1
-34.286238,148.844734,0
-34.412676,143.636248,0
-37.8958,144.461,1
-35.337044,144.205748,0
-31.765768,149.529818,0
-35.916757,150.142158,1
-34.0562,149.527,1
-38.222229,146.166697,1
-33.947412,149.748716,0
-37.027307,142.797984,0
-38.5027,142.982,1
-36.451783,144.03175,0
-34.9424,148.177,1
-36.652845,148.488283,0
-36.330818,147.097401,0
-36.0193,145.995,1
-34.6861,149.739,1
-37.721223,145.1529,1
-34.7876,150.763,1
-33.169752,147.131991,0
-38.733807,145.986535,1
-33.635597,145.936434,0
-33.3267,149.084,1
-34.606662,150.225422,1
-33.550732,146.965071,0
-37.8549,144.173,1
-37.960846,145.014561,1
-38.2,146.5,1
-33.099692,148.915715,0
-34.918202,143.415602,0
-37.404459,147.835158,1
-35.376877,149.08588,0
-38.322489,146.56583,0
-34.084572,151.15588,1
-37.538,143.784,1
-36.896522,148.592102,0
-37.500548,141.558972,1
-32.7,150.2,1
-36.962289,144.552764,0
-33.2422,150.206,1
-38.186922,141.969202,0
-36.624876,144.557602,0
-35.0451,150.590586,1
-37.276762,140.657233,0
-38.478194,146.294622,0
-38.251912,143.996742,1
-37.982814,146.941248,0
-35.3149,150.436,1
-32.624043,146.725313,0
-37.554437,149.731726,1
-34.313616,149.729663,0
-37.105983,146.548879,1
-33.423815,149.484594,0
-37.058372,140.923776,0
-37.9507,145.504,1
-34.690643,150.852697,1
-33.425129,149.125716,0
-38.366542,144.227116,1
-33.390676,149.080419,0
-33.475654,150.052414,0
-37.748952,142.009481,1
-36.722722,142.209334,1
-32.559444,148.958322,1
-36.243576,149.43531,0
-35.8573,144.098,1
-34.1479,150.827,1
-34.553859,144.184521,1
-35.344448,149.858799,1
-37.9853,145.703,1
-38.6183,142.915,1
-37.3916,144.27,1
-37.5853,145.25,1
-31.679256,148.165777,0
-34.374623,144.813941,0
-33.756523,150.623336,1
-34.6192,148.409,1
-37.0097,149.621,1
-34.230904,150.971303,0
-36.93037,142.242055,0
-34.479336,143.822259,1
-31.645728,149.518535,0
-36.666826,142.253736,0
-37.2885,144.52,1
-33.133749,147.924889,0
-36.359913,146.704055,1
-36.770438,141.551808,0
-37.145365,140.71011,0
-38.194063,145.591725,1
-35.010524,146.319811,1
-37.276696,145.229556,1
-36.1975,149.132,1
-33.5313,150.769,1
-36.560232,150.042759,0
-35.775648,149.698219,0
-34.134755,150.994386,1
-34.705764,150.69504,0
-33.997898,144.90819,0
-37.5476,143.348,1
-34.1327,149.583,1
-37.656678,145.424931,1
-37.097619,148.519253,0
-37.774932,145.267263,1
-35.16631,148.080454,0
-38.374484,142.454666,0
-34.1993,150.871,1
-35.867039,142.508081,0
-35.989303,145.926289,0
-37.533934,144.175903,1
-33.6355,150.753,1
-37.34702,144.366663,1
-37.34275,144.142716,1
-37.612552,145.209976,1
-33.349815,149.971407,1
-37.893555,143.362185,1
-33.557031,150.01591,0
-35.908563,143.59543,0
-35.6037,144.13,1
-37.891563,143.363344,1
-37.230937,145.442455,1
-34.7392,150.47,1
-32.143292,148.261949,1
-35.476847,145.347198,0
-38.02655,144.397635,1
-35.963795,145.979982,0
-37.130015,142.521023,1
-34.821186,144.727088,0
-32.979963,146.924704,0
-37.608534,144.033826,0
-34.5,146.5,1
-36.044602,145.952897,0
-37.7961,145.111,1
-34.762785,150.088428,1
-36.1179,143.731,1
-36.959139,145.01936,0
-35.089118,148.494703,0
-36.9324,144.824,1
-34.030109,150.809093,1
-36.3769,148.578,1
-36.3461,148.51,1
-37.87302,141.721418,0
-34.585507,149.811629,0
-33.756247,150.623291,1
-36.598505,148.082575,0
-37.007957,148.54673,1
-35.721187,144.893356,1
-37.722125,145.132969,1
-36.039749,146.983677,1
-36.700348,146.422782,1
-34.976376,149.353773,0
-34.7348,150.79,1
-33.524753,148.321989,0
-34.04498,150.117022,0
-37.937207,141.571468,0
-37.361084,141.7857,0
-37.414487,142.508953,0
-34.238926,150.918272,1
-36.074697,146.579501,0
-33.250883,149.184203,1
-38.353047,143.79105,0
-37.090072,147.748637,0
-37.702034,145.213214,1
-37.1384,146.051,1
-35.9928,145.851,1
-36.4994,146.394,1
-37.27359,145.64671,0
-33.690763,146.104551,0
-32.817209,147.457391,0
-37.9317,145.018,1
-37.368791,149.198069,1
-31.040233,149.064787,0
-38.2894,144.612,1
-35.556033,141.787255,0
-32.940607,150.266981,0
-36.897615,149.073007,0
-34.320325,150.569798,1
-36.078541,145.46975,1
-36.728744,148.536898,0
-36.1401,146.91,1
-37.386617,144.319431,1
-32.247692,149.525887,0
-37.0703,144.226,1
-31.748219,149.252804,0
-37.6101,145.327,1
-36.1408,146.956,1
-36.973194,144.179019,1
-35.174633,149.359551,1
-36.955997,142.881221,0
-36.19,146.724,1
-37.6803,140.972,1
-34.068211,150.824711,1
-34.750431,150.821261,1
-36.7407,144.103,1
-37.2966,144.424,1
-34.501323,150.812367,1
-37.603832,142.845942,0
-36.9578,145.729,1
-38.3618,145.208,1
-32.793347,149.971387,1
-35.522804,143.819852,0
-36.9647,141.836,1
-37.7474,148.383,1
-36.444346,145.988615,1
-34.506874,145.413628,1
-36.8627,149.922,1
-33.524716,149.424265,0
-37.272353,143.513277,1
-36.227277,145.562674,1
-35.913,150.155,1
-38.408952,143.555579,1
-36.6962,147.143,1
-37.3939,144.262,1
-33.437,150.222,1
-34.41088,149.2423,0
-36.270055,144.726641,0
-33.3407,149.159,1
-36.344371,149.538062,0
-36.6669,149.843,1
-34.493785,150.766342,1
-36.241933,149.02141,1
-34.085144,150.569678,1
-32.313218,149.678433,0
-37.634545,141.123405,0
-37.222432,141.761028,0
-36.709729,142.22057,1
-35.581049,149.245802,0
-38.306627,143.761895,1
-37.3917,145.27,1
-33.525077,148.180977,0
-38.196279,145.230808,1
-35.126603,145.17535,0
-36.452566,143.751243,1
-33.704704,150.314687,1
-37.637681,143.870979,1
-35.972753,147.034903,1
-31.412913,148.693508,0
-35.1989,150.556,1
-34.838804,144.881447,0
-37.6841,145.865,1
-37.8182,148.026,1
-34.561113,150.823801,1
-34.558375,143.633314,0
-37.7315,144.974,1
-37.496075,140.820942,0
-34.059303,150.800897,1
-32.284879,148.217632,0
-35.858238,144.181063,1
-37.034074,141.138307,0
-37.7486,142.062,1
-37.6676,140.68,1
-34.619542,150.655424,1
-32.926822,149.763816,0
-32.258816,148.585083,1
-34.401337,150.487694,1
-37.0674,143.001,1
-35.920269,141.465721,0
-37.293603,140.758604,0
-37.905858,143.525734,1
-36.563311,145.332026,1
-33.970385,150.505124,0
-35.0526,149.376,1
-37.328242,146.750221,1
-38.533477,143.976598,1
-37.513705,142.678624,0
-36.238623,147.393885,0
-37.386749,144.319661,1
-34.398584,149.580927,0
-34.407946,143.887528,0
-33.5282,150.2,1
-34.936319,146.70975,0
-36.151982,146.70088,0
-38.180962,144.307217,1
-37.854702,144.162997,1
-36.42536,141.363501,0
-34.708936,147.695604,0
-36.339,145.206,1
-34.578317,150.345758,1
-37.228877,145.325417,0
-32.210404,149.119504,0
-34.73761,149.830102,1
-37.106049,146.007853,1
-35.039248,150.355058,1
-35.455239,149.402947,0
-34.412729,149.290267,0
-34.4558,150.447,1
-37.1034,146.126,1
-37.854199,143.232216,1
-37.061908,149.048452,0
-34.1858,150.944,1
-36.729866,141.72283,1
-37.3593,144.459,1
-37.861073,145.842812,0
-36.318719,146.669835,1
-38.459068,145.434862,0
-36.963101,140.902194,0
-36.673162,148.646219,0
-34.3755,149.191,1
-37.421901,148.950123,0
-37.576912,143.882043,1
-32.969,150.109,1
-38.48572,146.407276,0
-33.968679,148.429538,0
-35.48905,143.589126,0
-35.023332,149.332184,1
-33.35606,147.779314,0
-36.346207,146.257703,0
-35.252798,144.181407,0
-34.494127,147.847332,0
-37.197833,143.50985,1
-33.5323,150.453,1
-33.507239,150.371471,1
-36.4139,143.61,1
-34.074769,151.043488,1
-34.463341,150.425861,1
-34.809712,146.750506,0
-36.49305,150.020366,1
-37.223369,144.064856,1
-35.251643,150.431094,1
-37.5855,146.532,1
-33.211146,148.783348,1
-34.5713,150.752,1
-37.5121,143.887,1
-35.472911,144.488958,0
-33.3659,150.182,1
-37.754944,145.30249,1
-37.520536,145.730468,1
-36.719293,149.962722,1
-37.891513,143.363346,1
-34.473131,149.531344,0
-37.549321,140.903176,0
-36.845457,142.502756,0
-32.8481,148.907,1
-35.304638,143.379684,0
-35.233592,148.909217,0
-35.822799,150.126072,1
-37.7806,147.346,1
-34.328168,149.197605,0
-37.7619,145.489,1
-35.302063,148.230438,1
-35.974936,149.322144,0
-34.5497,146.412,1
-38.4971,145.784,1
-37.73272,147.672998,1
-33.297541,150.123709,1
-36.303499,141.926032,0
-36.4448,147.067,1
-34.8892,147.187,1
-34.488132,150.493662,0
-38.104991,143.303936,1
-37.9724,147.237,1
-32.945919,146.674965,0
-36.928603,140.336844,0
-33.547793,149.791803,1
-38.437858,145.971801,0
-35.2498,144.216,1
-34.4236,150.877,1
-37.5713,142.479,1
-38.27949,145.104014,1
-38.475427,142.997029,0
-35.031372,143.809059,1
-36.093232,140.967172,0
-33.768374,150.887682,1
-35.8397,146.798935,1
-33.756762,148.403165,0
-37.383387,144.832701,1
-35.4667,148.905,1
-34.5332,146.426,1
-38.4364,145.712,1
-33.944991,145.081551,0
-34.4992,148.719,1
-33.935245,149.674537,1
-36.462934,149.035586,0
-34.664611,145.469614,0
-38.259343,145.183915,1
-34.330186,149.648001,1
-37.031414,145.870027,1
-34.797256,149.775583,1
-31.2782,149.281,1
-38.546177,146.751262,0
-37.993,147.195,1
-33.918549,150.943637,1
-37.607429,145.224722,1
-32.92081,150.15593,0
-33.2,148.5,1
-37.586899,142.318612,1
-37.225615,146.291593,0
-37.675201,145.543822,1
-37.2054,143.392,1
-37.748625,145.257922,1
-38.182149,144.36018,1
-35.01,149.872,1
-35.1579,149.322,1
-38.382039,141.614711,1
-37.1711,148.261,1
-37.551443,147.868932,1
-37.282722,147.051172,0
-38.1676,144.147,1
-34.448595,149.500536,1
-37.766067,143.671318,0
-35.751391,145.374203,0
-35.240364,147.067096,0
-36.291077,146.239127,1
-33.64216,147.710765,0
-34.4767,150.842,1
-35.679916,148.434388,0
-37.2341,143.285,1
-37.998899,142.362163,0
-36.743469,144.243746,1
-35.608,150.32,1
-35.430322,149.234875,0
-36.468455,148.864495,0
-35.9991,146.382,1
-36.113491,147.126778,1
-37.804754,140.655145,0
-35.624468,149.714364,0
-34.808307,148.541211,0
-35.3334,149.321,1
-32.58924,150.181786,0
-33.7892,148.418,1
-38.003174,145.88287,1
-37.473681,143.790947,0
-36.055302,146.98081,1
-35.160731,149.144661,1
-35.250561,149.033917,1
-37.794203,147.614523,0
-35.162585,150.331275,0
-37.239467,144.926621,0
-35.388119,145.738401,0
-33.882218,144.760792,0
-38.2,144.6,1
-34.749852,149.59415,1
-33.695119,149.978179,0
-35.203414,144.954202,0
-36.97285,144.179815,1
-33.844136,147.000766,0
-35.40397,144.42245,0
-37.8422,145.138,1
-37.109059,143.301152,0
-34.367078,143.697941,0
-37.480598,143.060842,0
-34.992735,145.949568,0
-37.63197,144.84352,1
-37.1908,144.381,1
-35.417858,148.619296,0
-38.227255,143.048379,0
-33.837524,151.01907,1
-37.346525,142.713325,0
-37.8588,144.738,1
-34.0771,151.056,1
-35.573224,144.192054,1
-34.4982,149.812,1
-36.385669,146.740485,1
-36.688348,143.297328,0
-36.904856,146.263431,0
-38.3066,144.357,1
-37.596938,144.229455,1
-36.78601,144.23784,1
-35.479,150.348,1
-34.14424,146.370308,0
-37.731918,145.439433,1
-36.215947,149.120931,1
-36.433721,146.902551,0
-33.9677,150.809,1
-37.8438,145.314139,1
-33.717179,150.69748,1
-34.808747,150.021241,0
-33.997729,144.925137,0
-33.811909,149.919725,1
-36.001425,143.563805,0
-38.3874,142.609,1
-36.754309,144.674697,0
-38.008626,145.442199,1
-34.334096,150.899704,1
-37.276758,145.22973,1
-37.6665,140.641,1
-36.007286,140.98952,0
